city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Halifax,2023-05-15,2023-06-01,1224.00,72.00,Motorhome C-Small MH19,Fraserway
Halifax,2023-05-15,2023-06-01,1326.00,78.00,Motorhome C-Medium MH22,Fraserway
Halifax,2023-05-15,2023-06-01,1394.00,82.00,Motorhome C-Small MH19,Four Seasons
Halifax,2023-05-15,2023-06-01,1462.00,86.00,Motorhome C-Large Slide-out M25S,Fraserway
Halifax,2023-05-15,2023-06-01,1462.00,86.00,Motorhome C-XLarge Slide-out M31S,Fraserway
Halifax,2023-05-15,2023-06-01,1462.00,86.00,Van Conversion,Four Seasons
Halifax,2023-05-15,2023-06-01,1530.00,90.00,Motorhome C-Small MH19,Fraserway
Halifax,2023-05-15,2023-06-01,1530.00,90.00,Motorhome C-Medium MH22,Four Seasons
Halifax,2023-05-15,2023-06-01,1539.00,90.53,Saver 2,Canadream
Halifax,2023-05-15,2023-06-01,1539.00,90.53,Saver 2,Canadream
Halifax,2023-05-15,2023-06-01,1581.00,93.00,Truck Camper TC,Fraserway
Halifax,2023-05-15,2023-06-01,1581.00,93.00,Van Conversion,Fraserway
Halifax,2023-05-15,2023-06-01,1601.00,94.18,Maxi Truck Camper,Canadream
Halifax,2023-05-15,2023-06-01,1601.00,94.18,Maxi Truck Camper,Canadream
Halifax,2023-05-15,2023-06-01,1652.00,97.18,Deluxe Van Camper,Canadream
Halifax,2023-05-15,2023-06-01,1652.00,97.18,Deluxe Van Camper,Canadream
Halifax,2023-05-15,2023-06-01,1666.00,98.00,Motorhome C-Medium MH22,Fraserway
Halifax,2023-05-15,2023-06-01,1683.00,99.00,Super Van Camper,Canadream
Halifax,2023-05-15,2023-06-01,1683.00,99.00,Super Van Camper,Canadream
Halifax,2023-05-15,2023-06-01,1683.00,99.00,Motorhome C-Large M25S,Four Seasons
Halifax,2023-05-15,2023-06-01,1683.00,99.00,Motorhome C-XLarge M31S,Four Seasons
Halifax,2023-05-15,2023-06-01,1738.00,102.24,Saver 4,Canadream
Halifax,2023-05-15,2023-06-01,1738.00,102.24,Saver 4,Canadream
Halifax,2023-05-15,2023-06-01,1740.00,102.35,Motorhome Standard C25,Cruise
Halifax,2023-05-15,2023-06-01,1768.00,104.00,Truck Camper Slide-out TCB,Fraserway
Halifax,2023-05-15,2023-06-01,1768.00,104.00,Motorhome Standard C25,Cruise
Halifax,2023-05-15,2023-06-01,1807.00,106.29,Midi Motorhome,Canadream
Halifax,2023-05-15,2023-06-01,1807.00,106.29,Midi Motorhome,Canadream
Halifax,2023-05-15,2023-06-01,1816.00,106.82,Motorhome Large C30,Cruise
