city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Las Vegas,2023-10-16,2023-11-02,1099.00,64.65,Motorhome C19,Cruise
Las Vegas,2023-10-16,2023-11-02,1099.00,64.65,Motorhome Compact Plus C21,Cruise
Las Vegas,2023-10-16,2023-11-02,1099.00,64.65,Motorhome Standard C25,Cruise
Las Vegas,2023-10-16,2023-11-02,1099.00,64.65,Motorhome Large C30,Cruise
Las Vegas,2023-10-16,2023-11-02,1128.00,66.35,Motorhome C19,Cruise
Las Vegas,2023-10-16,2023-11-02,1128.00,66.35,Motorhome Compact Plus C21,Cruise
Las Vegas,2023-10-16,2023-11-02,1128.00,66.35,Motorhome Standard C25,Cruise
Las Vegas,2023-10-16,2023-11-02,1128.00,66.35,Motorhome Large C30,Cruise
Las Vegas,2023-10-16,2023-11-02,1191.00,70.06,C MEDIUM 24-26,Mighty
Las Vegas,2023-10-16,2023-11-02,1205.00,70.88,C LAGE 27-29,Mighty
Las Vegas,2023-10-16,2023-11-02,1249.00,73.47,C SMALL 21-23,El Monte
Las Vegas,2023-10-16,2023-11-02,1307.00,76.88,C MEDIUM 24-26,El Monte
Las Vegas,2023-10-16,2023-11-02,1307.00,76.88,C LAGE 27-29,El Monte
Las Vegas,2023-10-16,2023-11-02,1479.00,87.00,Motorhome C19,Cruise
Las Vegas,2023-10-16,2023-11-02,1479.00,87.00,Motorhome Compact Plus C21,Cruise
Las Vegas,2023-10-16,2023-11-02,1479.00,87.00,Motorhome Standard C25,Cruise
Las Vegas,2023-10-16,2023-11-02,1479.00,87.00,Motorhome Large C30,Cruise
Las Vegas,2023-10-16,2023-11-02,1538.00,90.47,C MEDIUM 24-26,Mighty
Las Vegas,2023-10-16,2023-11-02,1552.00,91.29,C LAGE 27-29,Mighty
Las Vegas,2023-10-16,2023-11-02,1596.00,93.88,C SMALL 21-23,El Monte
Las Vegas,2023-10-16,2023-11-02,1654.00,97.29,C MEDIUM 24-26,El Monte
Las Vegas,2023-10-16,2023-11-02,1654.00,97.29,C LAGE 27-29,El Monte
Las Vegas,2023-10-16,2023-11-02,1824.00,107.29,C FAMILY 30-32,El Monte
Las Vegas,2023-10-16,2023-11-02,1853.00,109.00,Motorhome C25,Road Bear
Las Vegas,2023-10-16,2023-11-02,1887.00,111.00,Campervan B21,Road Bear
Las Vegas,2023-10-16,2023-11-02,2058.00,121.06,Motorhome C19,Cruise
Las Vegas,2023-10-16,2023-11-02,2058.00,121.06,Motorhome Compact Plus C21,Cruise
Las Vegas,2023-10-16,2023-11-02,2058.00,121.06,Motorhome Standard C25,Cruise
