city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Toronto,2023-11-06,2023-11-23,1070.00,62.94,Motorhome C19,Cruise
Toronto,2023-11-06,2023-11-23,1070.00,62.94,Motorhome Standard C25,Cruise
Toronto,2023-11-06,2023-11-23,1099.00,64.65,Motorhome C19,Cruise
Toronto,2023-11-06,2023-11-23,1099.00,64.65,Motorhome Standard C25,Cruise
Toronto,2023-11-06,2023-11-23,1128.00,66.35,Motorhome Compact Plus C21,Cruise
Toronto,2023-11-06,2023-11-23,1128.00,66.35,Motorhome Large C30,Cruise
Toronto,2023-11-06,2023-11-23,1156.00,68.00,Motorhome Compact Plus C21,Cruise
Toronto,2023-11-06,2023-11-23,1156.00,68.00,Motorhome Large C30,Cruise
Toronto,2023-11-06,2023-11-23,1553.00,91.35,Motorhome C19,Cruise
Toronto,2023-11-06,2023-11-23,1553.00,91.35,Motorhome Standard C25,Cruise
Toronto,2023-11-06,2023-11-23,1613.00,94.88,Motorhome Compact Plus C21,Cruise
Toronto,2023-11-06,2023-11-23,1613.00,94.88,Motorhome Large C30,Cruise
Toronto,2023-11-06,2023-11-23,1951.00,114.76,Maxi Motorhome,Canadream
Toronto,2023-11-06,2023-11-23,1951.00,114.76,Maxi Motorhome,Canadream
Toronto,2023-11-06,2023-11-23,1979.00,116.41,Motorhome C19,Cruise
Toronto,2023-11-06,2023-11-23,1979.00,116.41,Motorhome Standard C25,Cruise
Toronto,2023-11-06,2023-11-23,2006.00,118.00,Motorhome C-Small MH19,Fraserway
Toronto,2023-11-06,2023-11-23,2006.00,118.00,Van Conversion,Fraserway
Toronto,2023-11-06,2023-11-23,2008.00,118.12,Motorhome C19,Cruise
Toronto,2023-11-06,2023-11-23,2008.00,118.12,Motorhome Standard C25,Cruise
Toronto,2023-11-06,2023-11-23,2037.00,119.82,Motorhome Compact Plus C21,Cruise
Toronto,2023-11-06,2023-11-23,2037.00,119.82,Motorhome Large C30,Cruise
Toronto,2023-11-06,2023-11-23,2065.00,121.47,Motorhome C19,Cruise
Toronto,2023-11-06,2023-11-23,2065.00,121.47,Motorhome Standard C25,Cruise
Toronto,2023-11-06,2023-11-23,2065.00,121.47,Motorhome Compact Plus C21,Cruise
Toronto,2023-11-06,2023-11-23,2065.00,121.47,Motorhome Large C30,Cruise
Toronto,2023-11-06,2023-11-23,2108.00,124.00,Truck Camper TC,Fraserway
Toronto,2023-11-06,2023-11-23,2125.00,125.00,Motorhome Compact Plus C21,Cruise
Toronto,2023-11-06,2023-11-23,2125.00,125.00,Motorhome Large C30,Cruise
Toronto,2023-11-06,2023-11-23,2227.00,131.00,Motorhome C-Medium MH22,Fraserway
Toronto,2023-11-06,2023-11-23,2247.00,132.18,Motorhome C19,Cruise
Toronto,2023-11-06,2023-11-23,2247.00,132.18,Motorhome Standard C25,Cruise
Toronto,2023-11-06,2023-11-23,2261.00,133.00,Truck Camper Slide-out TCB,Fraserway
Toronto,2023-11-06,2023-11-23,2304.00,135.53,Motorhome Compact Plus C21,Cruise
Toronto,2023-11-06,2023-11-23,2304.00,135.53,Motorhome Large C30,Cruise
Toronto,2023-11-06,2023-11-23,2406.00,141.53,Motorhome C19,Cruise
Toronto,2023-11-06,2023-11-23,2406.00,141.53,Motorhome Standard C25,Cruise
Toronto,2023-11-06,2023-11-23,2448.00,144.00,Motorhome C-Large Slide-out M25S,Fraserway
Toronto,2023-11-06,2023-11-23,2467.00,145.12,Motorhome Compact Plus C21,Cruise
Toronto,2023-11-06,2023-11-23,2467.00,145.12,Motorhome Large C30,Cruise
Toronto,2023-11-06,2023-11-23,2567.00,151.00,Motorhome C-XLarge Slide-out M31S,Fraserway
Toronto,2023-11-06,2023-11-23,3213.00,189.00,Motorhome C-Small MH19,Fraserway
Toronto,2023-11-06,2023-11-23,3213.00,189.00,Van Conversion,Fraserway
Toronto,2023-11-06,2023-11-23,3315.00,195.00,Truck Camper TC,Fraserway
Toronto,2023-11-06,2023-11-23,3434.00,202.00,Motorhome C-Medium MH22,Fraserway
Toronto,2023-11-06,2023-11-23,3468.00,204.00,Truck Camper Slide-out TCB,Fraserway
Toronto,2023-11-06,2023-11-23,3655.00,215.00,Motorhome C-Large Slide-out M25S,Fraserway
Toronto,2023-11-06,2023-11-23,3774.00,222.00,Motorhome C-XLarge Slide-out M31S,Fraserway
Toronto,2023-11-06,2023-11-23,5096.00,299.76,Saver 2,Canadream
Toronto,2023-11-06,2023-11-23,5096.00,299.76,Saver 2,Canadream
Toronto,2023-11-06,2023-11-23,5166.00,303.88,Deluxe Van Camper,Canadream
Toronto,2023-11-06,2023-11-23,5166.00,303.88,Deluxe Van Camper,Canadream
Toronto,2023-11-06,2023-11-23,5178.00,304.59,Saver 4,Canadream
Toronto,2023-11-06,2023-11-23,5178.00,304.59,Saver 4,Canadream
Toronto,2023-11-06,2023-11-23,5191.00,305.35,Super Van Camper,Canadream
Toronto,2023-11-06,2023-11-23,5191.00,305.35,Super Van Camper,Canadream
Toronto,2023-11-06,2023-11-23,5203.00,306.06,Saver 6,Canadream
Toronto,2023-11-06,2023-11-23,5203.00,306.06,Saver 6,Canadream
Toronto,2023-11-06,2023-11-23,5216.00,306.82,Midi Motorhome,Canadream
Toronto,2023-11-06,2023-11-23,5216.00,306.82,Midi Motorhome,Canadream
Toronto,2023-11-06,2023-11-23,5292.00,311.29,Maxi Plus Motorhome,Canadream
Toronto,2023-11-06,2023-11-23,5292.00,311.29,Maxi Plus Motorhome,Canadream
Toronto,2023-11-06,2023-11-23,7528.00,442.82,Maxi Truck Camper,Canadream
Toronto,2023-11-06,2023-11-23,7528.00,442.82,Maxi Truck Camper,Canadream
Toronto,2023-11-06,2023-11-23,15201.00,894.18,Motorhome C-Small MH19,Four Seasons
Toronto,2023-11-06,2023-11-23,15201.00,894.18,Van Conversion,Four Seasons
Toronto,2023-11-06,2023-11-23,15225.00,895.59,Motorhome C-Medium MH22,Four Seasons
Toronto,2023-11-06,2023-11-23,15247.00,896.88,Motorhome C-Large M25S,Four Seasons
Toronto,2023-11-06,2023-11-23,15261.00,897.71,Motorhome C-XLarge M31S,Four Seasons
Toronto,2023-11-06,2023-11-23,15313.00,900.76,Motorhome C-Small MH19,Four Seasons
Toronto,2023-11-06,2023-11-23,15313.00,900.76,Van Conversion,Four Seasons
Toronto,2023-11-06,2023-11-23,15337.00,902.18,Motorhome C-Medium MH22,Four Seasons
Toronto,2023-11-06,2023-11-23,15359.00,903.47,Motorhome C-Large M25S,Four Seasons
Toronto,2023-11-06,2023-11-23,15373.00,904.29,Motorhome C-XLarge M31S,Four Seasons
Toronto,2023-11-06,2023-11-23,16983.00,999.00,Motorhome C-Small MH19,Fraserway
Toronto,2023-11-06,2023-11-23,16983.00,999.00,Motorhome C-Medium MH22,Fraserway
Toronto,2023-11-06,2023-11-23,16983.00,999.00,Motorhome C-Large Slide-out M25S,Fraserway
Toronto,2023-11-06,2023-11-23,16983.00,999.00,Motorhome C-XLarge Slide-out M31S,Fraserway
Toronto,2023-11-06,2023-11-23,16983.00,999.00,Motorhome C-Small MH19,Fraserway
Toronto,2023-11-06,2023-11-23,16983.00,999.00,Motorhome C-Medium MH22,Fraserway
Toronto,2023-11-06,2023-11-23,16983.00,999.00,Motorhome C-Large Slide-out M25S,Fraserway
Toronto,2023-11-06,2023-11-23,16983.00,999.00,Motorhome C-XLarge Slide-out M31S,Fraserway
