city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Orlando,2023-04-17,2023-05-04,1751.00,103.00,Motorhome Large C30,Cruise
Orlando,2023-04-17,2023-05-04,1780.00,104.71,Motorhome Large C30,Cruise
Orlando,2023-04-17,2023-05-04,1960.00,115.29,Motorhome Standard C25,Cruise
Orlando,2023-04-17,2023-05-04,1989.00,117.00,Motorhome Standard C25,Cruise
Orlando,2023-04-17,2023-05-04,2147.00,126.29,Motorhome Large C30,Cruise
Orlando,2023-04-17,2023-05-04,2182.00,128.35,Motorhome C19,Cruise
Orlando,2023-04-17,2023-05-04,2211.00,130.06,Motorhome C19,Cruise
Orlando,2023-04-17,2023-05-04,2269.00,133.47,Motorhome Compact Plus C21,Cruise
Orlando,2023-04-17,2023-05-04,2272.00,133.65,C MEDIUM 24-26,Mighty
Orlando,2023-04-17,2023-05-04,2273.00,133.71,C LAGE 27-29,Mighty
Orlando,2023-04-17,2023-05-04,2298.00,135.18,Motorhome Compact Plus C21,Cruise
Orlando,2023-04-17,2023-05-04,2336.00,137.41,C SMALL 21-23,El Monte
Orlando,2023-04-17,2023-05-04,2360.00,138.82,C MEDIUM 24-26,El Monte
Orlando,2023-04-17,2023-05-04,2361.00,138.88,Motorhome Standard C25,Cruise
Orlando,2023-04-17,2023-05-04,2524.00,148.47,C LAGE 27-29,El Monte
Orlando,2023-04-17,2023-05-04,2589.00,152.29,Motorhome C19,Cruise
Orlando,2023-04-17,2023-05-04,2617.00,153.94,C MEDIUM 24-26,Mighty
Orlando,2023-04-17,2023-05-04,2620.00,154.12,C LAGE 27-29,Mighty
Orlando,2023-04-17,2023-05-04,2669.00,157.00,Motorhome C25,Road Bear
Orlando,2023-04-17,2023-05-04,2677.00,157.47,Motorhome Compact Plus C21,Cruise
Orlando,2023-04-17,2023-05-04,2681.00,157.71,C SMALL 21-23,El Monte
Orlando,2023-04-17,2023-05-04,2686.00,158.00,Campervan B21,Road Bear
Orlando,2023-04-17,2023-05-04,2703.00,159.00,Motorhome C28,Road Bear
Orlando,2023-04-17,2023-05-04,2705.00,159.12,C MEDIUM 24-26,El Monte
Orlando,2023-04-17,2023-05-04,2726.00,160.35,Motorhome Large C30,Cruise
Orlando,2023-04-17,2023-05-04,2754.00,162.00,Motorhome C31,Road Bear
Orlando,2023-04-17,2023-05-04,2756.00,162.12,Motorhome Large C30,Cruise
Orlando,2023-04-17,2023-05-04,2785.00,163.82,Motorhome Large C30,Cruise
Orlando,2023-04-17,2023-05-04,2865.00,168.53,C LAGE 27-29,El Monte
Orlando,2023-04-17,2023-05-04,2940.00,172.94,Motorhome Standard C25,Cruise
Orlando,2023-04-17,2023-05-04,2965.00,174.41,Motorhome Standard C25,Cruise
Orlando,2023-04-17,2023-05-04,2994.00,176.12,Motorhome Standard C25,Cruise
Orlando,2023-04-17,2023-05-04,3088.00,181.65,Motorhome Large C30,Cruise
Orlando,2023-04-17,2023-05-04,3168.00,186.35,Motorhome C19,Cruise
Orlando,2023-04-17,2023-05-04,3187.00,187.47,Motorhome C19,Cruise
Orlando,2023-04-17,2023-05-04,3216.00,189.18,Motorhome C19,Cruise
Orlando,2023-04-17,2023-05-04,3256.00,191.53,Motorhome Compact Plus C21,Cruise
Orlando,2023-04-17,2023-05-04,3264.00,192.00,C FAMILY 30-32,El Monte
Orlando,2023-04-17,2023-05-04,3274.00,192.59,Motorhome Compact Plus C21,Cruise
Orlando,2023-04-17,2023-05-04,3297.00,193.94,Motorhome Standard C25,Cruise
Orlando,2023-04-17,2023-05-04,3303.00,194.29,Motorhome Compact Plus C21,Cruise
Orlando,2023-04-17,2023-05-04,3346.00,196.82,Motorhome Large C30,Cruise
Orlando,2023-04-17,2023-05-04,3412.00,200.71,C SMALL 21-23,El Monte
Orlando,2023-04-17,2023-05-04,3436.00,202.12,C MEDIUM 24-26,El Monte
Orlando,2023-04-17,2023-05-04,3463.00,203.71,A FAMILY 31-34,El Monte
