city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Calgary,2023-06-12,2023-06-29,1893.00,111.35,Motorhome Large C30,Cruise
Calgary,2023-06-12,2023-06-29,1921.00,113.00,Motorhome Large C30,Cruise
Calgary,2023-06-12,2023-06-29,2049.00,120.53,Motorhome Standard C25,Cruise
Calgary,2023-06-12,2023-06-29,2078.00,122.24,Motorhome Standard C25,Cruise
Calgary,2023-06-12,2023-06-29,2091.00,123.00,Motorhome C-Small MH19,Four Seasons
Calgary,2023-06-12,2023-06-29,2091.00,123.00,Van Conversion,Four Seasons
Calgary,2023-06-12,2023-06-29,2091.00,123.00,Motorhome C-Small MH19,Four Seasons
Calgary,2023-06-12,2023-06-29,2091.00,123.00,Van Conversion,Four Seasons
Calgary,2023-06-12,2023-06-29,2176.00,128.00,Run of Fleet,Four Seasons
Calgary,2023-06-12,2023-06-29,2176.00,128.00,Run of Fleet,Four Seasons
Calgary,2023-06-12,2023-06-29,2230.00,131.18,Saver 2,Canadream
Calgary,2023-06-12,2023-06-29,2230.00,131.18,Saver 2,Canadream
Calgary,2023-06-12,2023-06-29,2230.00,131.18,Saver 2,Canadream
Calgary,2023-06-12,2023-06-29,2278.00,134.00,Motorhome C-Small MH19,Fraserway
Calgary,2023-06-12,2023-06-29,2278.00,134.00,Motorhome C-Small MH19,Fraserway
Calgary,2023-06-12,2023-06-29,2278.00,134.00,Van Conversion,Fraserway
Calgary,2023-06-12,2023-06-29,2291.00,134.76,Maxi Truck Camper,Canadream
Calgary,2023-06-12,2023-06-29,2291.00,134.76,Maxi Truck Camper,Canadream
Calgary,2023-06-12,2023-06-29,2291.00,134.76,Maxi Truck Camper,Canadream
Calgary,2023-06-12,2023-06-29,2329.00,137.00,Motorhome C-Medium MH22,Four Seasons
Calgary,2023-06-12,2023-06-29,2329.00,137.00,Motorhome C-Medium MH22,Four Seasons
Calgary,2023-06-12,2023-06-29,2346.00,138.00,Truck Camper TC,Fraserway
Calgary,2023-06-12,2023-06-29,2366.00,139.18,Motorhome Large C30,Cruise
Calgary,2023-06-12,2023-06-29,2403.00,141.35,Deluxe Van Camper,Canadream
Calgary,2023-06-12,2023-06-29,2403.00,141.35,Deluxe Van Camper,Canadream
Calgary,2023-06-12,2023-06-29,2403.00,141.35,Deluxe Van Camper,Canadream
Calgary,2023-06-12,2023-06-29,2405.00,141.47,Motorhome C19,Cruise
Calgary,2023-06-12,2023-06-29,2409.00,141.71,Motorhome Compact Plus C21,Cruise
Calgary,2023-06-12,2023-06-29,2417.00,142.18,Saver 4,Canadream
Calgary,2023-06-12,2023-06-29,2417.00,142.18,Saver 4,Canadream
Calgary,2023-06-12,2023-06-29,2417.00,142.18,Saver 4,Canadream
Calgary,2023-06-12,2023-06-29,2434.00,143.18,Motorhome C19,Cruise
Calgary,2023-06-12,2023-06-29,2438.00,143.41,Motorhome Compact Plus C21,Cruise
Calgary,2023-06-12,2023-06-29,2475.00,145.59,Super Van Camper,Canadream
Calgary,2023-06-12,2023-06-29,2475.00,145.59,Super Van Camper,Canadream
Calgary,2023-06-12,2023-06-29,2475.00,145.59,Super Van Camper,Canadream
Calgary,2023-06-12,2023-06-29,2482.00,146.00,Motorhome C-Large M25S,Four Seasons
Calgary,2023-06-12,2023-06-29,2482.00,146.00,Motorhome C-Large M25S,Four Seasons
Calgary,2023-06-12,2023-06-29,2526.00,148.59,Motorhome Standard C25,Cruise
Calgary,2023-06-12,2023-06-29,2550.00,150.00,Motorhome C-Medium MH22,Fraserway
Calgary,2023-06-12,2023-06-29,2550.00,150.00,Motorhome C-Medium MH22,Fraserway
Calgary,2023-06-12,2023-06-29,2582.00,151.88,Saver 6,Canadream
Calgary,2023-06-12,2023-06-29,2582.00,151.88,Saver 6,Canadream
Calgary,2023-06-12,2023-06-29,2582.00,151.88,Saver 6,Canadream
Calgary,2023-06-12,2023-06-29,2652.00,156.00,Truck Camper Slide-out TCB,Fraserway
Calgary,2023-06-12,2023-06-29,2652.00,156.00,Motorhome C-XLarge M31S,Four Seasons
Calgary,2023-06-12,2023-06-29,2652.00,156.00,Motorhome C-XLarge M31S,Four Seasons
Calgary,2023-06-12,2023-06-29,2671.00,157.12,Midi Motorhome,Canadream
Calgary,2023-06-12,2023-06-29,2671.00,157.12,Midi Motorhome,Canadream
Calgary,2023-06-12,2023-06-29,2671.00,157.12,Midi Motorhome,Canadream
Calgary,2023-06-12,2023-06-29,2720.00,160.00,Motorhome C-Large Slide-out M25S,Fraserway
Calgary,2023-06-12,2023-06-29,2720.00,160.00,Motorhome C-Large Slide-out M25S,Fraserway
Calgary,2023-06-12,2023-06-29,2764.00,162.59,Maxi Motorhome,Canadream
Calgary,2023-06-12,2023-06-29,2764.00,162.59,Maxi Motorhome,Canadream
Calgary,2023-06-12,2023-06-29,2764.00,162.59,Maxi Motorhome,Canadream
Calgary,2023-06-12,2023-06-29,2802.00,164.82,Motorhome Large C30,Cruise
Calgary,2023-06-12,2023-06-29,2830.00,166.47,Motorhome Large C30,Cruise
Calgary,2023-06-12,2023-06-29,2878.00,169.29,Motorhome Large C30,Cruise
Calgary,2023-06-12,2023-06-29,2891.00,170.06,Motorhome C19,Cruise
Calgary,2023-06-12,2023-06-29,2895.00,170.29,Motorhome Compact Plus C21,Cruise
Calgary,2023-06-12,2023-06-29,2907.00,171.00,Motorhome C-XLarge Slide-out M31S,Fraserway
Calgary,2023-06-12,2023-06-29,2907.00,171.00,Motorhome C-XLarge Slide-out M31S,Fraserway
Calgary,2023-06-12,2023-06-29,2958.00,174.00,Motorhome Standard C25,Cruise
Calgary,2023-06-12,2023-06-29,2975.00,175.00,Motorhome C-Small MH19,Four Seasons
Calgary,2023-06-12,2023-06-29,2975.00,175.00,Van Conversion,Four Seasons
Calgary,2023-06-12,2023-06-29,2975.00,175.00,Motorhome C-Small MH19,Four Seasons
Calgary,2023-06-12,2023-06-29,2975.00,175.00,Van Conversion,Four Seasons
Calgary,2023-06-12,2023-06-29,2987.00,175.71,Motorhome Standard C25,Cruise
Calgary,2023-06-12,2023-06-29,3038.00,178.71,Motorhome Standard C25,Cruise
Calgary,2023-06-12,2023-06-29,3060.00,180.00,Run of Fleet,Four Seasons
Calgary,2023-06-12,2023-06-29,3060.00,180.00,Run of Fleet,Four Seasons
Calgary,2023-06-12,2023-06-29,3069.00,180.53,Motorhome Large C30,Cruise
Calgary,2023-06-12,2023-06-29,3133.00,184.29,Maxi Plus Motorhome,Canadream
Calgary,2023-06-12,2023-06-29,3133.00,184.29,Maxi Plus Motorhome,Canadream
Calgary,2023-06-12,2023-06-29,3133.00,184.29,Maxi Plus Motorhome,Canadream
Calgary,2023-06-12,2023-06-29,3192.00,187.76,Motorhome Large C30,Cruise
Calgary,2023-06-12,2023-06-29,3213.00,189.00,Motorhome C-Medium MH22,Four Seasons
Calgary,2023-06-12,2023-06-29,3213.00,189.00,Motorhome C-Medium MH22,Four Seasons
Calgary,2023-06-12,2023-06-29,3226.00,189.76,Motorhome Standard C25,Cruise
Calgary,2023-06-12,2023-06-29,3314.00,194.94,Motorhome C19,Cruise
Calgary,2023-06-12,2023-06-29,3318.00,195.18,Motorhome Compact Plus C21,Cruise
Calgary,2023-06-12,2023-06-29,3343.00,196.65,Motorhome C19,Cruise
Calgary,2023-06-12,2023-06-29,3347.00,196.88,Motorhome Compact Plus C21,Cruise
Calgary,2023-06-12,2023-06-29,3356.00,197.41,Motorhome Standard C25,Cruise
Calgary,2023-06-12,2023-06-29,3366.00,198.00,Motorhome C-Large M25S,Four Seasons
Calgary,2023-06-12,2023-06-29,3366.00,198.00,Motorhome C-Large M25S,Four Seasons
Calgary,2023-06-12,2023-06-29,3400.00,200.00,Motorhome C-Small MH19,Fraserway
Calgary,2023-06-12,2023-06-29,3400.00,200.00,Motorhome C-Small MH19,Fraserway
Calgary,2023-06-12,2023-06-29,3400.00,200.00,Van Conversion,Fraserway
Calgary,2023-06-12,2023-06-29,3403.00,200.18,Motorhome C19,Cruise
Calgary,2023-06-12,2023-06-29,3407.00,200.41,Motorhome Compact Plus C21,Cruise
Calgary,2023-06-12,2023-06-29,3468.00,204.00,Truck Camper TC,Fraserway
Calgary,2023-06-12,2023-06-29,3536.00,208.00,Motorhome C-XLarge M31S,Four Seasons
Calgary,2023-06-12,2023-06-29,3536.00,208.00,Motorhome C-XLarge M31S,Four Seasons
Calgary,2023-06-12,2023-06-29,3582.00,210.71,Motorhome C19,Cruise
Calgary,2023-06-12,2023-06-29,3586.00,210.94,Motorhome Compact Plus C21,Cruise
Calgary,2023-06-12,2023-06-29,3672.00,216.00,Motorhome C-Medium MH22,Fraserway
Calgary,2023-06-12,2023-06-29,3672.00,216.00,Motorhome C-Medium MH22,Fraserway
Calgary,2023-06-12,2023-06-29,3729.00,219.35,Motorhome C19,Cruise
Calgary,2023-06-12,2023-06-29,3733.00,219.59,Motorhome Compact Plus C21,Cruise
Calgary,2023-06-12,2023-06-29,3774.00,222.00,Truck Camper Slide-out TCB,Fraserway
Calgary,2023-06-12,2023-06-29,3842.00,226.00,Motorhome C-Large Slide-out M25S,Fraserway
Calgary,2023-06-12,2023-06-29,3842.00,226.00,Motorhome C-Large Slide-out M25S,Fraserway
Calgary,2023-06-12,2023-06-29,3944.00,232.00,A30ft Motorhome behindertengerecht,Fraserway
Calgary,2023-06-12,2023-06-29,4029.00,237.00,Motorhome C-XLarge Slide-out M31S,Fraserway
Calgary,2023-06-12,2023-06-29,4029.00,237.00,Motorhome C-XLarge Slide-out M31S,Fraserway
Calgary,2023-06-12,2023-06-29,5066.00,298.00,A30ft Motorhome behindertengerecht,Fraserway
