city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Los Angeles,2023-05-08,2023-05-25,2241.00,131.82,Motorhome Large C30,Cruise
Los Angeles,2023-05-08,2023-05-25,2270.00,133.53,Motorhome Large C30,Cruise
Los Angeles,2023-05-08,2023-05-25,2356.00,138.59,Motorhome Standard C25,Cruise
Los Angeles,2023-05-08,2023-05-25,2385.00,140.29,Motorhome Standard C25,Cruise
Los Angeles,2023-05-08,2023-05-25,2490.00,146.47,Motorhome C19,Cruise
Los Angeles,2023-05-08,2023-05-25,2519.00,148.18,Motorhome C19,Cruise
Los Angeles,2023-05-08,2023-05-25,2649.00,155.82,Motorhome Large C30,Cruise
Los Angeles,2023-05-08,2023-05-25,2663.00,156.65,C LAGE 27-29,Mighty
Los Angeles,2023-05-08,2023-05-25,2669.00,157.00,Motorhome C25,Road Bear
Los Angeles,2023-05-08,2023-05-25,2686.00,158.00,Campervan B21,Road Bear
Los Angeles,2023-05-08,2023-05-25,2696.00,158.59,C MEDIUM 24-26,Mighty
Los Angeles,2023-05-08,2023-05-25,2696.00,158.59,Motorhome Compact Plus C21,Cruise
Los Angeles,2023-05-08,2023-05-25,2703.00,159.00,Motorhome C28,Road Bear
Los Angeles,2023-05-08,2023-05-25,2725.00,160.29,Motorhome Compact Plus C21,Cruise
Los Angeles,2023-05-08,2023-05-25,2754.00,162.00,Motorhome C31,Road Bear
Los Angeles,2023-05-08,2023-05-25,2766.00,162.71,Motorhome Standard C25,Cruise
Los Angeles,2023-05-08,2023-05-25,2790.00,164.12,C SMALL 21-23,El Monte
Los Angeles,2023-05-08,2023-05-25,2790.00,164.12,C MEDIUM 24-26,El Monte
Los Angeles,2023-05-08,2023-05-25,2904.00,170.82,Motorhome C19,Cruise
Los Angeles,2023-05-08,2023-05-25,2945.00,173.24,C LAGE 27-29,El Monte
Los Angeles,2023-05-08,2023-05-25,3009.00,177.00,C LAGE 27-29,Mighty
Los Angeles,2023-05-08,2023-05-25,3043.00,179.00,C MEDIUM 24-26,Mighty
Los Angeles,2023-05-08,2023-05-25,3114.00,183.18,Motorhome Compact Plus C21,Cruise
Los Angeles,2023-05-08,2023-05-25,3137.00,184.53,C SMALL 21-23,El Monte
Los Angeles,2023-05-08,2023-05-25,3137.00,184.53,C MEDIUM 24-26,El Monte
