city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Seattle,2023-03-06,2023-03-23,1564.00,92.00,Motorhome C19,Cruise
Seattle,2023-03-06,2023-03-23,1593.00,93.71,Motorhome C22,El Monte
Seattle,2023-03-06,2023-03-23,1598.00,94.00,Motorhome C25,Road Bear
Seattle,2023-03-06,2023-03-23,1598.00,94.00,Motorhome C19,Cruise
Seattle,2023-03-06,2023-03-23,1632.00,96.00,Campervan B21,Road Bear
Seattle,2023-03-06,2023-03-23,1649.00,97.00,Motorhome Standard C25,Cruise
Seattle,2023-03-06,2023-03-23,1661.00,97.71,Motorhome C25,El Monte
Seattle,2023-03-06,2023-03-23,1683.00,99.00,Motorhome Standard C25,Cruise
Seattle,2023-03-06,2023-03-23,1729.00,101.71,Motorhome C28,El Monte
Seattle,2023-03-06,2023-03-23,1734.00,102.00,Motorhome Compact Plus C21,Cruise
Seattle,2023-03-06,2023-03-23,1734.00,102.00,Motorhome Large C30,Cruise
Seattle,2023-03-06,2023-03-23,1768.00,104.00,Motorhome Compact Plus C21,Cruise
Seattle,2023-03-06,2023-03-23,1768.00,104.00,Motorhome Large C30,Cruise
Seattle,2023-03-06,2023-03-23,1802.00,106.00,Motorhome C28,Road Bear
Seattle,2023-03-06,2023-03-23,1972.00,116.00,Motorhome C19,Cruise
Seattle,2023-03-06,2023-03-23,2023.00,119.00,Motorhome C31,Road Bear
Seattle,2023-03-06,2023-03-23,2057.00,121.00,Motorhome Standard C25,Cruise
Seattle,2023-03-06,2023-03-23,2142.00,126.00,Motorhome Compact Plus C21,Cruise
Seattle,2023-03-06,2023-03-23,2142.00,126.00,Motorhome Large C30,Cruise
Seattle,2023-03-06,2023-03-23,2222.00,130.71,Motorhome C22,El Monte
Seattle,2023-03-06,2023-03-23,2290.00,134.71,Motorhome C25,El Monte
Seattle,2023-03-06,2023-03-23,2358.00,138.71,Motorhome C28,El Monte
Seattle,2023-03-06,2023-03-23,2551.00,150.06,Motorhome C19,Cruise
Seattle,2023-03-06,2023-03-23,2569.00,151.12,Motorhome C19,Cruise
Seattle,2023-03-06,2023-03-23,2594.00,152.59,Motorhome FS31,El Monte
Seattle,2023-03-06,2023-03-23,2603.00,153.12,Motorhome C19,Cruise
Seattle,2023-03-06,2023-03-23,2636.00,155.06,Motorhome Standard C25,Cruise
Seattle,2023-03-06,2023-03-23,2654.00,156.12,Motorhome Standard C25,Cruise
Seattle,2023-03-06,2023-03-23,2669.00,157.00,Run of Fleet 20-29ft 2+2,Britz
Seattle,2023-03-06,2023-03-23,2688.00,158.12,Motorhome Standard C25,Cruise
Seattle,2023-03-06,2023-03-23,2721.00,160.06,Motorhome Compact Plus C21,Cruise
Seattle,2023-03-06,2023-03-23,2721.00,160.06,Motorhome Large C30,Cruise
Seattle,2023-03-06,2023-03-23,2739.00,161.12,Motorhome Compact Plus C21,Cruise
Seattle,2023-03-06,2023-03-23,2739.00,161.12,Motorhome Large C30,Cruise
Seattle,2023-03-06,2023-03-23,2773.00,163.12,Motorhome Compact Plus C21,Cruise
Seattle,2023-03-06,2023-03-23,2773.00,163.12,Motorhome Large C30,Cruise
Seattle,2023-03-06,2023-03-23,2885.00,169.71,Motorhome C22,El Monte
Seattle,2023-03-06,2023-03-23,2906.00,170.94,Motorhome C19,Cruise
Seattle,2023-03-06,2023-03-23,2953.00,173.71,Motorhome C25,El Monte
Seattle,2023-03-06,2023-03-23,2991.00,175.94,Motorhome Standard C25,Cruise
Seattle,2023-03-06,2023-03-23,3021.00,177.71,Motorhome C28,El Monte
Seattle,2023-03-06,2023-03-23,3076.00,180.94,Motorhome Compact Plus C21,Cruise
Seattle,2023-03-06,2023-03-23,3076.00,180.94,Motorhome Large C30,Cruise
Seattle,2023-03-06,2023-03-23,3128.00,184.00,Motorhome A32,Road Bear
Seattle,2023-03-06,2023-03-23,3223.00,189.59,Motorhome FS31,El Monte
Seattle,2023-03-06,2023-03-23,3264.00,192.00,Motorhome C19,Cruise
Seattle,2023-03-06,2023-03-23,3349.00,197.00,Motorhome Standard C25,Cruise
Seattle,2023-03-06,2023-03-23,3434.00,202.00,Motorhome C25,Road Bear
Seattle,2023-03-06,2023-03-23,3434.00,202.00,Motorhome Compact Plus C21,Cruise
Seattle,2023-03-06,2023-03-23,3434.00,202.00,Motorhome Large C30,Cruise
Seattle,2023-03-06,2023-03-23,3468.00,204.00,Campervan B21,Road Bear
Seattle,2023-03-06,2023-03-23,3536.00,208.00,Motorhome AF33,El Monte
Seattle,2023-03-06,2023-03-23,3638.00,214.00,Motorhome C28,Road Bear
Seattle,2023-03-06,2023-03-23,3859.00,227.00,Motorhome C31,Road Bear
Seattle,2023-03-06,2023-03-23,3886.00,228.59,Motorhome FS31,El Monte
Seattle,2023-03-06,2023-03-23,4165.00,245.00,Motorhome AF33,El Monte
Seattle,2023-03-06,2023-03-23,4828.00,284.00,Motorhome AF33,El Monte
Seattle,2023-03-06,2023-03-23,4964.00,292.00,Motorhome A32,Road Bear
