city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Montreal,2023-09-05,2023-09-21,1962.00,122.63,Motorhome Standard C25,Cruise
Montreal,2023-09-05,2023-09-21,1989.00,124.31,Motorhome Standard C25,Cruise
Montreal,2023-09-05,2023-09-21,2069.00,129.31,Motorhome Compact Plus C21,Cruise
Montreal,2023-09-05,2023-09-21,2097.00,131.06,Motorhome Compact Plus C21,Cruise
Montreal,2023-09-05,2023-09-21,2180.00,136.25,Motorhome Large C30,Cruise
Montreal,2023-09-05,2023-09-21,2190.00,136.88,Motorhome C19,Cruise
Montreal,2023-09-05,2023-09-21,2207.00,137.94,Motorhome Large C30,Cruise
Montreal,2023-09-05,2023-09-21,2217.00,138.56,Motorhome C19,Cruise
Montreal,2023-09-05,2023-09-21,2325.00,145.31,Saver 2,Canadream
Montreal,2023-09-05,2023-09-21,2325.00,145.31,Saver 2,Canadream
Montreal,2023-09-05,2023-09-21,2383.00,148.94,Maxi Truck Camper,Canadream
Montreal,2023-09-05,2023-09-21,2383.00,148.94,Maxi Truck Camper,Canadream
Montreal,2023-09-05,2023-09-21,2440.00,152.50,Motorhome Standard C25,Cruise
Montreal,2023-09-05,2023-09-21,2550.00,159.38,Motorhome Compact Plus C21,Cruise
Montreal,2023-09-05,2023-09-21,2628.00,164.25,Deluxe Van Camper,Canadream
Montreal,2023-09-05,2023-09-21,2628.00,164.25,Deluxe Van Camper,Canadream
Montreal,2023-09-05,2023-09-21,2663.00,166.44,Motorhome Large C30,Cruise
Montreal,2023-09-05,2023-09-21,2673.00,167.06,Motorhome C19,Cruise
Montreal,2023-09-05,2023-09-21,2692.00,168.25,Saver 4,Canadream
Montreal,2023-09-05,2023-09-21,2692.00,168.25,Saver 4,Canadream
Montreal,2023-09-05,2023-09-21,2758.00,172.38,Super Van Camper,Canadream
Montreal,2023-09-05,2023-09-21,2758.00,172.38,Super Van Camper,Canadream
Montreal,2023-09-05,2023-09-21,2822.00,176.38,Saver 6,Canadream
Montreal,2023-09-05,2023-09-21,2822.00,176.38,Saver 6,Canadream
Montreal,2023-09-05,2023-09-21,2871.00,179.44,Motorhome Standard C25,Cruise
Montreal,2023-09-05,2023-09-21,2892.00,180.75,Midi Motorhome,Canadream
Montreal,2023-09-05,2023-09-21,2892.00,180.75,Midi Motorhome,Canadream
Montreal,2023-09-05,2023-09-21,2898.00,181.13,Motorhome Standard C25,Cruise
Montreal,2023-09-05,2023-09-21,2952.00,184.50,Motorhome Standard C25,Cruise
Montreal,2023-09-05,2023-09-21,2978.00,186.13,Motorhome Compact Plus C21,Cruise
Montreal,2023-09-05,2023-09-21,3006.00,187.88,Motorhome Compact Plus C21,Cruise
Montreal,2023-09-05,2023-09-21,3039.00,189.94,Maxi Motorhome,Canadream
Montreal,2023-09-05,2023-09-21,3039.00,189.94,Maxi Motorhome,Canadream
Montreal,2023-09-05,2023-09-21,3062.00,191.38,Motorhome Compact Plus C21,Cruise
Montreal,2023-09-05,2023-09-21,3089.00,193.06,Motorhome Large C30,Cruise
Montreal,2023-09-05,2023-09-21,3099.00,193.69,Motorhome C19,Cruise
Montreal,2023-09-05,2023-09-21,3116.00,194.75,Motorhome Large C30,Cruise
Montreal,2023-09-05,2023-09-21,3126.00,195.38,Motorhome C19,Cruise
Montreal,2023-09-05,2023-09-21,3137.00,196.06,Motorhome Standard C25,Cruise
Montreal,2023-09-05,2023-09-21,3175.00,198.44,Motorhome Large C30,Cruise
Montreal,2023-09-05,2023-09-21,3179.00,198.69,Maxi Plus Motorhome,Canadream
Montreal,2023-09-05,2023-09-21,3179.00,198.69,Maxi Plus Motorhome,Canadream
Montreal,2023-09-05,2023-09-21,3185.00,199.06,Motorhome C19,Cruise
Montreal,2023-09-05,2023-09-21,3245.00,202.81,Motorhome Compact Plus C21,Cruise
Montreal,2023-09-05,2023-09-21,3265.00,204.06,Motorhome Standard C25,Cruise
Montreal,2023-09-05,2023-09-21,3355.00,209.69,Motorhome Large C30,Cruise
Montreal,2023-09-05,2023-09-21,3365.00,210.31,Motorhome C19,Cruise
Montreal,2023-09-05,2023-09-21,3377.00,211.06,Motorhome Compact Plus C21,Cruise
Montreal,2023-09-05,2023-09-21,3493.00,218.31,Motorhome Large C30,Cruise
Montreal,2023-09-05,2023-09-21,3504.00,219.00,Motorhome C19,Cruise
