city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Montreal,2023-05-08,2023-05-25,1070.00,62.94,Motorhome Standard C25,Cruise
Montreal,2023-05-08,2023-05-25,1099.00,64.65,Motorhome Standard C25,Cruise
Montreal,2023-05-08,2023-05-25,1128.00,66.35,Motorhome Compact Plus C21,Cruise
Montreal,2023-05-08,2023-05-25,1128.00,66.35,Motorhome Large C30,Cruise
Montreal,2023-05-08,2023-05-25,1156.00,68.00,Motorhome Compact Plus C21,Cruise
Montreal,2023-05-08,2023-05-25,1156.00,68.00,Motorhome Large C30,Cruise
Montreal,2023-05-08,2023-05-25,1476.00,86.82,Saver 2,Canadream
Montreal,2023-05-08,2023-05-25,1476.00,86.82,Saver 2,Canadream
Montreal,2023-05-08,2023-05-25,1512.00,88.94,Maxi Truck Camper,Canadream
Montreal,2023-05-08,2023-05-25,1512.00,88.94,Maxi Truck Camper,Canadream
Montreal,2023-05-08,2023-05-25,1553.00,91.35,Motorhome Standard C25,Cruise
Montreal,2023-05-08,2023-05-25,1564.00,92.00,Deluxe Van Camper,Canadream
Montreal,2023-05-08,2023-05-25,1564.00,92.00,Deluxe Van Camper,Canadream
Montreal,2023-05-08,2023-05-25,1613.00,94.88,Motorhome Compact Plus C21,Cruise
Montreal,2023-05-08,2023-05-25,1613.00,94.88,Motorhome Large C30,Cruise
Montreal,2023-05-08,2023-05-25,1620.00,95.29,Super Van Camper,Canadream
Montreal,2023-05-08,2023-05-25,1620.00,95.29,Super Van Camper,Canadream
Montreal,2023-05-08,2023-05-25,1663.00,97.82,Saver 4,Canadream
Montreal,2023-05-08,2023-05-25,1663.00,97.82,Saver 4,Canadream
Montreal,2023-05-08,2023-05-25,1693.00,99.59,Midi Motorhome,Canadream
Montreal,2023-05-08,2023-05-25,1693.00,99.59,Midi Motorhome,Canadream
Montreal,2023-05-08,2023-05-25,1752.00,103.06,Motorhome C19,Cruise
Montreal,2023-05-08,2023-05-25,1781.00,104.76,Motorhome C19,Cruise
Montreal,2023-05-08,2023-05-25,1820.00,107.06,Maxi Motorhome,Canadream
Montreal,2023-05-08,2023-05-25,1820.00,107.06,Maxi Motorhome,Canadream
Montreal,2023-05-08,2023-05-25,1854.00,109.06,Saver 6,Canadream
Montreal,2023-05-08,2023-05-25,1854.00,109.06,Saver 6,Canadream
Montreal,2023-05-08,2023-05-25,1887.00,111.00,Maxi Plus Motorhome,Canadream
Montreal,2023-05-08,2023-05-25,1887.00,111.00,Maxi Plus Motorhome,Canadream
Montreal,2023-05-08,2023-05-25,1979.00,116.41,Motorhome Standard C25,Cruise
Montreal,2023-05-08,2023-05-25,2008.00,118.12,Motorhome Standard C25,Cruise
Montreal,2023-05-08,2023-05-25,2037.00,119.82,Motorhome Compact Plus C21,Cruise
Montreal,2023-05-08,2023-05-25,2037.00,119.82,Motorhome Large C30,Cruise
Montreal,2023-05-08,2023-05-25,2065.00,121.47,Motorhome Standard C25,Cruise
Montreal,2023-05-08,2023-05-25,2065.00,121.47,Motorhome Compact Plus C21,Cruise
Montreal,2023-05-08,2023-05-25,2065.00,121.47,Motorhome Large C30,Cruise
Montreal,2023-05-08,2023-05-25,2125.00,125.00,Motorhome Compact Plus C21,Cruise
Montreal,2023-05-08,2023-05-25,2125.00,125.00,Motorhome Large C30,Cruise
Montreal,2023-05-08,2023-05-25,2247.00,132.18,Motorhome Standard C25,Cruise
Montreal,2023-05-08,2023-05-25,2252.00,132.47,Motorhome C19,Cruise
Montreal,2023-05-08,2023-05-25,2304.00,135.53,Motorhome Compact Plus C21,Cruise
Montreal,2023-05-08,2023-05-25,2304.00,135.53,Motorhome Large C30,Cruise
Montreal,2023-05-08,2023-05-25,2406.00,141.53,Motorhome Standard C25,Cruise
Montreal,2023-05-08,2023-05-25,2467.00,145.12,Motorhome Compact Plus C21,Cruise
Montreal,2023-05-08,2023-05-25,2467.00,145.12,Motorhome Large C30,Cruise
Montreal,2023-05-08,2023-05-25,2661.00,156.53,Motorhome C19,Cruise
Montreal,2023-05-08,2023-05-25,2690.00,158.24,Motorhome C19,Cruise
Montreal,2023-05-08,2023-05-25,2764.00,162.59,Motorhome C19,Cruise
Montreal,2023-05-08,2023-05-25,2929.00,172.29,Motorhome C19,Cruise
Montreal,2023-05-08,2023-05-25,3121.00,183.59,Motorhome C19,Cruise
