city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Dallas,2023-09-18,2023-10-05,1734.00,102.00,Motorhome Standard C25,Cruise
Dallas,2023-09-18,2023-10-05,1763.00,103.71,Motorhome Standard C25,Cruise
Dallas,2023-09-18,2023-10-05,1907.00,112.18,C MEDIUM 24-26,Mighty
Dallas,2023-09-18,2023-10-05,1934.00,113.76,C SMALL 21-23,El Monte
Dallas,2023-09-18,2023-10-05,1961.00,115.35,C MEDIUM 24-26,El Monte
Dallas,2023-09-18,2023-10-05,2130.00,125.29,Motorhome Standard C25,Cruise
Dallas,2023-09-18,2023-10-05,2131.00,125.35,Motorhome Large C30,Cruise
Dallas,2023-09-18,2023-10-05,2159.00,127.00,Motorhome Large C30,Cruise
Dallas,2023-09-18,2023-10-05,2246.00,132.12,C MEDIUM 24-26,Mighty
Dallas,2023-09-18,2023-10-05,2273.00,133.71,C SMALL 21-23,El Monte
Dallas,2023-09-18,2023-10-05,2284.00,134.35,C LAGE 27-29,Mighty
Dallas,2023-09-18,2023-10-05,2301.00,135.35,C MEDIUM 24-26,El Monte
Dallas,2023-09-18,2023-10-05,2326.00,136.82,C LAGE 27-29,El Monte
Dallas,2023-09-18,2023-10-05,2536.00,149.18,Motorhome Large C30,Cruise
Dallas,2023-09-18,2023-10-05,2630.00,154.71,C LAGE 27-29,Mighty
Dallas,2023-09-18,2023-10-05,2665.00,156.76,C LAGE 27-29,El Monte
Dallas,2023-09-18,2023-10-05,2709.00,159.35,Motorhome Standard C25,Cruise
Dallas,2023-09-18,2023-10-05,2739.00,161.12,Motorhome Standard C25,Cruise
Dallas,2023-09-18,2023-10-05,2768.00,162.82,Motorhome Standard C25,Cruise
Dallas,2023-09-18,2023-10-05,2936.00,172.71,C FAMILY 30-32,El Monte
Dallas,2023-09-18,2023-10-05,3004.00,176.71,C SMALL 21-23,El Monte
Dallas,2023-09-18,2023-10-05,3032.00,178.35,C MEDIUM 24-26,El Monte
Dallas,2023-09-18,2023-10-05,3071.00,180.65,Motorhome Standard C25,Cruise
Dallas,2023-09-18,2023-10-05,3077.00,181.00,A FAMILY 31-34,El Monte
Dallas,2023-09-18,2023-10-05,3115.00,183.24,Motorhome Large C30,Cruise
Dallas,2023-09-18,2023-10-05,3136.00,184.47,Motorhome Large C30,Cruise
Dallas,2023-09-18,2023-10-05,3164.00,186.12,Motorhome Large C30,Cruise
Dallas,2023-09-18,2023-10-05,3282.00,193.06,C FAMILY 30-32,El Monte
Dallas,2023-09-18,2023-10-05,3329.00,195.82,Motorhome Standard C25,Cruise
Dallas,2023-09-18,2023-10-05,3396.00,199.76,C LAGE 27-29,El Monte
Dallas,2023-09-18,2023-10-05,3402.00,200.12,C MEDIUM 24-26,Mighty
Dallas,2023-09-18,2023-10-05,3424.00,201.41,A FAMILY 31-34,El Monte
Dallas,2023-09-18,2023-10-05,3429.00,201.71,C SMALL 21-23,El Monte
Dallas,2023-09-18,2023-10-05,3457.00,203.35,C MEDIUM 24-26,El Monte
Dallas,2023-09-18,2023-10-05,3467.00,203.94,Motorhome Large C30,Cruise
Dallas,2023-09-18,2023-10-05,3744.00,220.24,Motorhome Large C30,Cruise
Dallas,2023-09-18,2023-10-05,3786.00,222.71,C LAGE 27-29,Mighty
Dallas,2023-09-18,2023-10-05,3821.00,224.76,C LAGE 27-29,El Monte
Dallas,2023-09-18,2023-10-05,4013.00,236.06,C FAMILY 30-32,El Monte
Dallas,2023-09-18,2023-10-05,4155.00,244.41,A FAMILY 31-34,El Monte
Dallas,2023-09-18,2023-10-05,4438.00,261.06,C FAMILY 30-32,El Monte
Dallas,2023-09-18,2023-10-05,4580.00,269.41,A FAMILY 31-34,El Monte
